,Area,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
136,Norway,147800.0,150685.0,157723.0,163300.0,169600.0,166500.0,178600.0,181400.0,196800.0,198900.0,208800.0,197200.0,207500.0,232400.0,229600.0,222800.0,239800.0,256600.0,267300.0,259300.0,252000.0,254600.0,256300.0,248000.0,234000.0,235000.0,229400.0,217500.0,212300.0,209590.0,207866.0,205724.0,205800.0,207000.0,210000.0,209000.0,205000.0,201000.0,198000.0,193000.0,176275.0,180499.0,185965.0,187035.0,188662.0,185687.0,187928.0,180477.0,149548.0,140355.0,157186.0,152086.0,154140.0,157218.0,164893.0,164576.0,159965.0,163710.0,168638.0,167666.0
137,Oman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,177.0,426.0,430.0,500.0,278.0,1256.0,1061.0,959.0,1676.0,1385.0,920.0,2948.0,1888.0,1979.0,5312.0,5318.0,9479.0,8147.0,8000.0,9000.0,7600.0,7800.0,6707.0,5430.0,8154.0,7324.0,5756.0,10404.0,12034.03,6359.87,14278.55,16737.68,20677.3,16859.89,24260.149999999998,15993.94,18600.76,16249.3,17703.14,18538.079999999998,18648.11,20705.940000000002,25649.82,23055.77,24343.079999999998,24605.21,24605.21
138,Pakistan,42159.0,41370.0,68250.0,85176.0,70487.0,111834.0,190430.0,244649.0,307711.0,283206.0,381948.0,436360.0,402680.0,425500.0,553851.0,631300.0,717200.0,879800.0,986508.0,1079704.0,1079846.0,1244316.0,1204298.0,1253004.0,1511119.0,1785200.0,1720200.0,1739392.0,1890125.0,1892899.0,1884133.0,2147915.0,2146780.0,2183572.0,2515124.0,2412979.0,2659334.0,2578052.0,2833000.0,2962500.0,2944450.0,3052840.0,3149260.0,3357710.0,3725496.0,3812141.0,3574021.0,3510296.0,4246113.0,4064776.0,3868533.0,3549038.0,4134858.0,4104960.0,4179136.0,4480006.0,4758868.0,4758868.0,4652323.0,4798817.0
139,Palestine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,Panama,5000.0,10000.0,10000.0,11000.0,8000.0,10000.0,8000.0,17000.0,19300.0,21000.0,23524.0,26094.0,22304.0,27719.0,25475.0,22700.0,22700.0,23000.0,29800.0,30600.0,30200.0,27300.0,23100.0,28200.0,25700.0,35300.0,37800.0,38500.0,33294.0,38662.0,25649.0,35494.0,32181.0,29950.0,27700.0,44300.0,36387.0,39876.0,34003.0,31183.0,29200.0,22141.0,28034.0,23104.0,18862.0,20734.0,18408.0,19337.0,25675.0,36272.0,21149.0,43353.24,50079.130000000005,33330.12,41505.2,25820.4,33156.57,32264.149999999998,29513.43,43794.56
141,Papua New Guinea,100.0,100.0,100.0,100.0,100.0,500.0,700.0,900.0,1900.0,2000.0,4000.0,4000.0,6200.0,7300.0,5500.0,6900.0,8600.0,9700.0,5500.0,5400.0,12025.0,5600.0,6800.0,6796.0,8600.0,12100.0,14700.0,14000.0,15500.0,12300.0,10700.0,12800.0,13000.0,13000.0,13000.0,13000.0,13100.0,8200.0,9300.0,11700.0,11800.0,6856.0,8519.0,17670.0,17138.0,14722.0,18962.0,21211.0,31156.0,32845.0,25643.0,32240.64,29629.6,32601.46,31390.57,33616.090000000004,36981.61,43599.07,39254.17999999999,34852.229999999996
142,Paraguay,600.0,750.0,1000.0,1437.0,1545.0,1730.0,2000.0,2400.0,2900.0,9001.0,4636.0,5114.0,3070.0,1758.0,1136.0,1000.0,1100.0,2800.0,5858.0,6320.0,9265.0,7602.0,9000.0,9200.0,11271.0,12400.0,15000.0,8184.0,19626.0,17923.0,20571.0,21897.0,20900.0,22900.0,23000.0,33000.0,59000.0,71832.0,65446.0,65200.0,66800.0,153168.0,217265.0,264282.0,227540.0,258160.0,343292.0,280663.0,252170.0,340284.0,420330.0,367225.33,435359.33999999997,505248.80000000005,467879.98,529677.9299999999,543456.16,568348.1,537620.14,584260.4199999999
143,Peru,91441.0,113140.0,98000.0,83177.0,84471.0,64200.0,78300.0,67722.0,81587.0,84300.0,81942.0,121845.0,97571.0,142066.0,104394.0,128909.0,139189.0,136649.0,117348.0,118130.0,131739.0,98150.0,78413.0,85753.0,75503.0,179125.0,231879.0,225525.0,152112.0,105256.0,75652.0,80572.0,138697.0,174900.0,153300.0,185300.0,214900.0,238125.0,238825.0,254270.0,314486.0,306551.0,315614.0,329912.0,301513.0,339974.0,403256.0,298483.0,385209.0,365693.0,408016.0,391703.26,398145.49,405622.92000000004,445795.52,447971.14999999997,539478.77,430135.17,507182.09,556819.7
144,Philippines,71221.0,88309.0,93000.0,88200.0,113200.0,106500.0,118104.0,148564.0,203162.0,201152.0,208900.0,193200.0,258541.0,285209.0,226900.0,268700.0,260601.0,311752.0,342300.0,334000.0,319609.0,345600.0,363477.0,264479.0,283677.0,389800.0,485725.0,504482.0,533777.0,587092.0,447818.0,505400.0,565490.0,600198.0,598407.0,736800.0,809195.0,628434.0,743764.0,734550.0,781415.0,687645.0,829972.0,879409.0,783445.0,740151.0,842740.0,572103.0,667949.0,802608.0,789494.0,660400.0,871341.47,879550.67,779376.95,948204.79,1188426.81,944716.0,1092757.69,1169248.44
145,Poland,892700.0,918404.0,986875.0,1106709.0,1302821.0,1581738.0,1829015.0,2141259.0,2416339.0,2571692.0,2888200.0,3046636.0,3342970.0,3460234.0,3671351.0,3586174.0,3605508.0,3567079.0,3634708.0,3498806.0,3345690.0,3172812.0,3424008.0,3280219.0,3412653.0,3529326.0,3276748.0,3414900.0,3310100.0,1541400.0,1008700.0,1192200.0,1282147.0,1428149.0,1511218.0,1596083.0,1700200.0,1557160.0,1526500.0,1615100.0,1574200.0,1511700.0,1622100.0,1628400.0,1966100.0,1970700.0,2142000.0,1899400.0,1771300.0,1954400.0,1883800.0,1943400.0,1935300.0,1792200.0,1895400.0,2049800.0,2076600.0,1905400.0,1951300.0,1729000.0
146,Portugal,138173.0,129117.0,155273.0,199012.0,165899.0,132775.0,178688.0,181181.0,202534.0,129090.0,133488.0,229379.0,236827.0,212402.0,244700.0,248202.0,270034.0,247699.0,275213.0,258974.0,274835.0,258079.0,224611.0,216600.0,241700.0,269400.0,279100.0,294500.0,274000.0,278400.0,258000.0,242000.0,250000.0,248000.0,244000.0,258000.0,236000.0,252000.0,237000.0,219000.0,208000.0,197000.0,186000.0,174000.0,167000.0,170194.0,233558.0,189729.0,142395.0,170939.0,149303.0,169540.0,190802.0,209786.22999999998,198721.74,184032.98,176949.32,175106.71,181229.97,180787.05
147,Puerto Rico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,Qatar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,300.0,300.0,414.0,600.0,800.0,840.0,760.0,838.0,602.0,580.0,500.0,500.0,600.0,1150.0,1380.0,1500.0,1500.0,2000.0,6000.0,6000.0,1172.0,1165.0,1000.0,800.0,500.0,900.0,1511.0,1000.0,1000.0,1000.0,1000.0,1000.0,4600.0,1120.0,4600.0,2200.0,2200.0,4500.0,4400.0,2300.0,3700.0,3600.0,5000.0,5000.0,5000.0
149,Republic of Korea,316114.0,315000.0,345852.0,360692.0,336466.0,423269.0,486491.0,478460.0,534589.0,562902.0,598200.0,647702.0,757094.0,848393.0,865498.0,643263.0,736130.0,870901.0,851138.0,803050.0,768751.0,614100.0,717600.0,778100.0,836800.0,863400.0,904400.0,921100.0,978044.0,957702.0,927700.0,963700.0,973700.0,960000.0,979029.0,908907.0,992000.0,867000.0,821085.0,783337.0,716603.0,699681.65,708470.37,749133.14,785603.77,540323.95,648781.24,476511.63,520105.65,497735.13,501930.49,535549.04,515596.08999999997,510582.24,494726.82999999996,498971.72000000003,493621.75,504709.95,499948.36,490078.94999999995
150,Republic of Moldova,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134800.0,115000.0,115000.0,115000.0,116000.0,10200.0,7000.0,3200.0,5100.0,32471.0,15000.0,13900.0,15300.0,16500.0,15398.0,20083.0,22677.0,17015.0,20051.0,23629.0,34700.0,44800.0,44813.0,52340.7,72855.65,84476.87,99928.6,86500.21,82867.1
151,Romania,330200.0,101800.0,187500.0,188300.0,266400.0,336400.0,440700.0,484600.0,538100.0,594300.0,633400.0,639000.0,854000.0,921100.0,1196600.0,1144400.0,1130100.0,1480000.0,1431000.0,1223300.0,1618000.0,1674000.0,1645000.0,1705000.0,1553000.0,1386000.0,1390000.0,1355000.0,1378000.0,1212500.0,463000.0,553000.0,602000.0,374100.0,363400.0,422000.0,315000.0,360000.0,237000.0,304279.0,369417.0,326123.0,362260.0,380004.0,461392.0,362884.0,387216.0,397985.0,426207.0,480588.0,486944.0,437972.0,491831.0,452239.0,532702.0,514126.0,581470.0,722685.0,749551.0,738453.0
152,Russian Federation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5510000.0,3851000.0,1510000.0,1750000.0,1580000.0,1550000.0,1264000.0,1361000.0,1420000.0,1602700.0,1418971.0,1348580.0,1394880.0,1436120.0,1517330.0,1732810.0,1932120.0,1901990.0,1912870.0,1969160.0,1877480.0,1861020.0,1934280.0,2026990.0,2273277.0,2472916.0,2532016.0,2748227.0,3081103.0
153,Rwanda,0.0,0.0,0.0,0.0,0.0,0.0,50.0,92.0,213.0,200.0,220.0,331.0,333.0,463.0,280.0,312.0,300.0,300.0,300.0,100.0,300.0,1000.0,700.0,1600.0,1400.0,1033.0,1994.0,561.0,588.0,2989.0,1583.0,690.0,1400.0,0.0,0.0,300.0,400.0,300.0,300.0,300.0,300.0,2449.0,2449.0,2035.0,3400.0,3886.0,8824.0,10753.0,1444.0,94.0,114.0,5834.28,13211.29,14500.05,22680.15,11298.43,22422.11,18432.75,29823.260000000002,29823.81
154,Réunion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,Saint Kitts and Nevis,735.0,840.0,840.0,1050.0,1200.0,1200.0,1250.0,1750.0,1900.0,2100.0,1900.0,3400.0,3600.0,3700.0,2700.0,2000.0,2100.0,2100.0,2100.0,2100.0,2400.0,2400.0,2400.0,2700.0,2800.0,2900.0,2900.0,1900.0,924.0,882.0,1100.0,1100.0,1100.0,1590.0,1327.0,1327.0,1700.0,1700.0,1700.0,1700.0,1700.0,55.0,55.0,55.0,55.0,90.0,50.0,82.0,51.0,51.0,52.0,52.0,0.03,115.24000000000001,25.86,37.55,26.17,25.88,22.17,25.98
156,Saint Lucia,450.0,480.0,540.0,600.0,900.0,1200.0,1600.0,2200.0,2900.0,3400.0,3400.0,5500.0,5800.0,5800.0,4100.0,3200.0,3000.0,1164.0,1494.0,860.0,1076.0,1613.0,1418.0,1736.0,1878.0,1700.0,1700.0,2600.0,7188.0,5721.0,6500.0,2882.47,1866.3500000000001,634.5500000000001,199.73,225.77,85.36,1242.65,2219.12,2122.87,40.57,499.63,1359.6,493.65,622.97,520.93,115.55,18.0,264.0,358.0,252.0,785.53,336.65,721.2,702.54,512.6800000000001,393.82,399.67,640.21,640.21
157,Saint Vincent and the Grenadines,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,Samoa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,41.0,73.0,135.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,24.0,40.0,37.0,24.0,38.0,49.0,35.0,16.0,15.0,3.77,22.57,7.74,0.0,93.80000000000001,25.47,64.21,63.63,27.92
159,Sao Tome and Principe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,Saudi Arabia,4000.0,4000.0,4000.0,4900.0,5327.0,8243.0,2000.0,3100.0,4000.0,4700.0,2500.0,2514.0,8442.0,8005.0,9300.0,7111.0,8008.0,14429.0,21909.0,40964.0,67419.0,94255.0,215153.0,261422.0,343480.0,411470.0,451700.0,453000.0,487000.0,489000.0,508000.0,538600.0,455000.0,360000.0,284000.0,317000.0,321000.0,330000.0,347000.0,386200.0,383760.0,365500.0,382200.0,399000.0,335700.0,366000.0,389500.0,259000.0,230000.0,242000.0,283500.0,309000.0,286200.0,274800.0,320400.0,315700.0,299100.0,300600.0,300600.0,300600.0
161,Senegal,7745.0,7785.0,9300.0,9960.0,13703.0,18913.0,26438.0,12158.0,7630.0,7915.0,13565.0,15684.0,23080.0,38700.0,47400.0,39900.0,46722.0,35300.0,29000.0,19400.0,24300.0,18400.0,18600.0,18000.0,18700.0,19200.0,18900.0,23400.0,12360.0,11750.0,16630.0,17000.0,24000.0,25900.0,16200.0,21600.0,22900.0,25600.0,37800.0,38200.0,29900.0,35973.0,32072.0,37970.0,30842.0,6548.0,6116.0,8337.0,24404.0,31169.0,22531.0,34730.0,39620.0,37570.0,15120.0,68963.83,110642.52,53956.0,68971.18,80869.68000000001
162,Serbia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374941.31,488996.08,360842.84,443591.01,339392.31,381010.9,530210.74,480456.06,316205.44,278307.9,362877.81,313742.95,188327.36,306674.97000000003,417457.65
163,Serbia and Montenegro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98500.0,72300.0,84000.0,143000.0,214500.0,244000.0,203000.0,193100.0,190900.0,248600.0,323629.0,325604.0,503487.0,448094.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,Seychelles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,894.0,398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,42.0,20.0,0.0,24.0,11.0,34.0,11.0,30.0,34.0,52.0,29.0,45.0,73.5,51.25,50.56,122.51,78.26,96.9,77.35,126.75999999999999,81.37
165,Sierra Leone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,Singapore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,Slovakia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96355.0,99056.0,107529.0,118744.0,107400.0,120414.0,89047.0,118126.0,117335.0,117180.0,111554.0,116548.0,111981.0,126475.0,123862.0,103766.0,108224.0,118409.0,133468.0,148864.0,148864.0,158318.0,152538.0,169402.0,163425.46,174298.5,174262.19,174726.11000000002
168,Slovenia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63355.0,54527.0,84865.0,73700.0,63300.0,73979.0,76590.0,78594.0,75552.0,72467.0,67784.0,69250.0,63131.0,58001.0,57317.0,56792.0,51326.0,43084.0,49206.0,47287.0,45995.0,47003.0,48417.0,49278.0,47614.0,47279.56,47582.0,46294.0,46311.0
169,Solomon Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,Somalia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,South Africa,214921.0,260051.0,295000.0,343900.0,364100.0,427900.0,472300.0,506800.0,508800.0,557700.0,617200.0,696300.0,696200.0,716212.0,772712.0,813000.0,868244.0,915876.0,965036.0,1064338.0,1232886.0,1133100.0,878126.0,963253.0,876819.0,832903.0,712161.0,826820.0,783854.0,785087.0,740100.0,732800.0,843383.0,752100.0,767000.0,803900.0,761000.0,782800.0,776700.0,740300.0,762500.0,838507.0,750041.0,801825.0,623586.0,785439.0,768874.0,720553.0,705800.0,674000.0,726000.0,739000.0,810000.0,797900.0,752100.0,687000.0,873900.0,761900.0,761900.0,761900.0
172,South Sudan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,Spain,729856.0,752186.0,746370.0,767159.0,782359.0,882300.0,931600.0,1067500.0,1112000.0,1216000.0,1395000.0,1418703.0,1521291.0,1492959.0,1401839.0,1695490.0,1411218.0,1619550.0,1684957.0,1662083.0,1377380.0,1484864.0,1456486.0,1638837.0,1734144.0,1854692.0,2020715.0,2093799.0,2052164.0,1975901.0,1881742.0,1574798.0,1817690.0,1927400.0,1868700.0,2192100.0,2107900.0,2367000.0,2319963.0,2149400.0,2195800.0,2122908.0,2281502.0,2154369.0,1835448.0,1810431.0,1985092.0,1330529.0,1211296.0,1637100.0,1524000.0,1540841.0,1749149.0,1858350.0,1860169.0,1776136.0,1905402.0,1874129.0,1860154.94,1945461.0
174,Sri Lanka,83590.0,95467.0,90788.0,84513.0,96417.0,104433.0,101718.0,130283.0,89000.0,105100.0,112300.0,99900.0,111100.0,101900.0,72400.0,95300.0,111600.0,135886.0,145914.0,165264.0,147400.0,155633.0,167716.0,190897.0,194677.0,193164.0,203708.0,207100.0,210751.0,171143.0,177194.0,183657.0,210503.0,217503.0,206043.0,211170.0,208713.0,232924.0,259081.0,246965.0,244068.0,285071.0,246225.0,258309.0,280821.0,305881.0,288525.0,374054.0,309514.0,274857.0,334509.0,267611.82,226181.39,339708.97000000003,247123.57,165404.32,154983.06,189687.24,259524.54,408546.53
175,Sudan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66081.06,51831.07,83269.68,89844.8,191260.15,172526.32,170723.08,149105.63,149128.2
176,Sudan (former),24707.0,18383.0,24855.0,23636.0,23936.0,29650.0,39800.0,42300.0,39607.0,33007.0,38203.0,53163.0,54838.0,60316.0,95100.0,80000.0,32100.0,11629.0,33914.0,80700.0,75270.0,79495.0,42700.0,88350.0,94800.0,60200.0,38700.0,80000.0,49320.0,81900.0,55700.0,59500.0,52900.0,58400.0,51700.0,95400.0,77400.0,37700.0,38800.0,40700.0,84200.0,57362.0,63100.0,83049.0,50160.0,47830.0,69070.0,74210.0,158470.0,203510.0,160450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,Suriname,773.0,874.0,1057.0,1142.0,1281.0,1360.0,1700.0,1800.0,1800.0,2140.0,3621.0,4000.0,4559.0,4955.0,2800.0,4266.0,4000.0,3900.0,2300.0,1600.0,6000.0,7700.0,9239.0,11561.0,11658.0,11806.0,10957.0,1950.0,1736.0,1000.0,1000.0,2900.0,3300.0,4300.0,4300.0,7300.0,7100.0,7594.0,5300.0,5800.0,5600.0,4148.0,5998.0,7475.0,5212.0,8983.0,6874.0,25787.0,9181.0,11656.0,11965.0,9826.119999999999,10250.39,12674.49,9428.73,14151.060000000001,15079.720000000001,8195.5,7946.67,7948.01
178,Sweden,302853.0,304790.0,332096.0,373746.0,386836.0,389784.0,428894.0,456133.0,473084.0,502617.0,525235.0,518665.0,567965.0,484302.0,524948.0,531991.0,527550.0,523281.0,507168.0,483835.0,485385.0,479351.0,481301.0,456453.0,419377.0,405547.0,400962.0,365000.0,354672.0,328258.0,292092.0,314201.0,329250.0,322999.0,294067.0,310557.0,309997.0,294024.0,290028.0,282482.0,265692.0,267400.0,261900.0,259900.0,236800.0,229100.0,236100.0,260400.0,168600.0,214869.0,222403.0,197728.0,219183.0,240173.0,249518.0,251148.81,268205.29,255893.0,248143.0,296933.0
179,Switzerland,106500.0,120515.0,121640.0,125900.0,133200.0,133000.0,133800.0,136600.0,146000.0,147500.0,151000.0,138235.0,158700.0,145200.0,143400.0,152300.0,155600.0,175900.0,184300.0,181200.0,169400.0,170100.0,177000.0,179900.0,179700.0,173200.0,177300.0,177600.0,177100.0,167900.0,159000.0,152000.0,151000.0,145000.0,135000.0,125000.0,121000.0,120027.0,102000.0,88942.0,98332.0,80111.0,82751.0,87982.0,92599.0,93062.0,93476.0,92341.0,77477.0,88336.0,84397.0,67691.44,81970.42,83244.15,83238.87,84567.26000000001,79592.17,74767.62,65174.17,70024.24
180,Syrian Arab Republic,13555.0,13140.0,15350.0,16788.0,17501.0,17433.0,22600.0,30515.0,28863.0,40445.0,53201.0,48875.0,42523.0,52684.0,71449.0,78216.0,94927.0,105042.0,127595.0,127332.0,138312.0,155216.0,188535.0,211076.0,227915.0,246224.0,269005.0,280424.0,249761.0,304170.0,287600.0,306517.0,338100.0,351295.0,341843.0,357189.0,368363.0,330833.0,370775.0,365500.0,299333.0,321135.0,350800.0,348123.0,397122.0,394807.0,381937.0,413465.0,305520.0,154750.0,231804.0,141080.41,63209.35,30251.190000000002,3505.57,19281.35,16285.11,10955.74,33735.83,30950.98
181,Tajikistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128000.0,76000.0,70000.0,70000.0,62100.0,51127.0,36872.0,10600.0,8900.0,12100.0,32004.78,17726.2,19487.53,12489.29,25937.81,12082.67,8176.110000000001,9112.44,7164.85,4872.21,6765.009999999999,9611.130000000001,16858.77,18223.65,9871.97,14848.92,12354.98,77611.31,81209.53
182,Thailand,17887.0,21784.0,33741.0,30829.0,33761.0,66950.0,100549.0,99300.0,105100.0,81044.0,128139.0,159900.0,149971.0,201181.0,180149.0,237100.0,272100.0,287900.0,289465.0,275139.0,313168.0,321700.0,480700.0,445700.0,448599.0,562000.0,629900.0,770553.0,818823.0,1043791.0,962100.0,1117800.0,1455000.0,1360000.0,1507000.0,1519752.0,1481000.0,1637000.0,1763028.0,1560886.0,1684072.0,1778115.2000000002,2255018.0,2003092.79,1727008.5,1792028.77,2095469.99,1973142.74,1912864.11,2510488.2600000002,2574104.5,2532919.06,2801899.0500000003,2670968.92,2287627.3600000003,2478751.2,2799341.85,2503609.0700000003,2019776.3599999999,2407107.89
