,Area,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989
120,Micronesia (Federated States of),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,Mongolia,231.4,231.4,231.4,231.4,231.4,231.4,231.4,231.4,231.4,231.4,231.4,231.4,231.4,231.4,231.4,231.4,231.4,231.4,231.4,231.4,231.4,231.4,231.4,231.4,231.4,231.4,231.4,231.4,231.4,231.4,231.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,Montenegro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,1.1,1.1,132.0,150.0,142.0,164.0,180.0,152.0,180.0,182.0,182.0,182.0,182.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,Morocco,18728.0,19542.29,20356.57,21170.86,21985.14,22799.43,23613.71,24428.0,25242.29,26056.57,26870.86,27685.14,28499.43,29313.71,43106.0,40884.0,39134.0,27394.0,27394.0,27394.0,27394.0,27394.0,27394.0,27394.0,27394.0,27394.0,27394.0,27394.0,27394.0,27394.0,27394.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,Mozambique,204.52,204.52,204.52,204.52,288.78,214.57,197.10999999999999,181.69,108.46,95.66,82.85,70.05,57.24,534.52,1146.52,1542.38,1785.62,1097.92,1781.03,1829.96,2378.04,1537.7,1459.68,1381.6499999999999,1303.6299999999999,3516.96,3335.0699999999997,2513.57,1069.56,1069.56,1069.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,Myanmar,622.24,342.0,453.54,480.99,570.0,794.28,411.72,436.62,565.75,840.43,1115.1,2072.75,2813.4599999999996,2566.44,3100.44,4336.5,11533.49,9930.369999999999,4277.57,3267.66,10001.76,13744.51,9121.5,8646.0,16217.2,23013.54,36143.0,51668.0,45914.0,51865.600000000006,35147.229999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,Namibia,122.0,113.0,141.0,164.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,Nepal,120.22,120.22,120.22,120.22,120.22,178.32999999999998,140.87,161.5,182.14999999999998,202.79,223.42999999999998,244.07000000000002,264.72,285.35,350.83,321.18,304.25,750.82,814.66,480.68,760.13,800.3,959.4,1071.36,1253.64,1329.18,1265.51,1383.05,1500.62,1618.18,1363.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,Netherlands,27797.0,26713.0,25796.0,29619.0,17292.0,25202.0,17846.0,21136.0,23524.0,22304.0,32905.36,27177.63,27959.2,27442.86,30780.449999999997,31016.04,30091.33,34671.87,31027.949999999997,27890.08,27062.390000000003,24731.63,25527.42,24274.4,24140.32,30354.37,32244.24,32089.46,29139.15,21302.88,22550.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,New Caledonia,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,65.2,52.400000000000006,52.8,43.58,17.7,29.88,50.0,16.08,42.0,94.27,40.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,New Zealand,7480.0,7480.0,7480.0,7478.0,10295.0,11445.0,10177.0,7100.16,8883.32,7478.6,10686.6,9800.4,8738.4,8180.4,8498.4,8514.4,9174.4,10276.4,12112.4,10570.4,10570.4,10570.4,10570.4,10570.4,10570.4,10570.4,10570.4,10570.4,10570.4,10570.4,10570.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,Nicaragua,1150.0,1150.0,1725.0,2931.0,2397.0,2628.0,4083.3900000000003,6414.81,13119.300000000001,12289.48,11772.82,10806.78,17141.94,16832.94,13739.789999999999,28169.530000000002,20655.84,29536.489999999998,30495.0,28134.780000000002,36692.42,14795.44,13238.87,13411.0,13653.94,15691.81,15364.58,15993.06,14114.93,15739.86,15836.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,Niger,124.0,124.0,124.0,124.0,124.0,186.0,66.0,102.0,108.0,78.0,186.0,93.0,58.88,55.76,52.62,74.25,63.36,91.71000000000001,36.12,21.96,34.47,31.77,64.11,55.88,69.02,82.18,142.97,98.13,53.57,66.39999999999999,44.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,Niue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,North Macedonia,0.0,0.0,1940.0,1318.0,1080.0,1146.0,1112.0,1014.0,1058.0,825.0,592.0,350.0,480.0,420.0,524.0,298.0,654.0,238.0,170.0,196.0,196.0,196.0,196.0,196.0,196.0,196.0,196.0,196.0,196.0,196.0,196.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,Norway,3503.0,2235.0,2258.7,1498.0,1696.0,2701.42,2055.74,2170.2799999999997,2678.04,2302.04,1041.77,1530.25,2388.8900000000003,1978.06,2394.13,1533.15,2053.4900000000002,2128.7400000000002,2353.09,1568.71,2065.3,2433.48,2382.87,2249.57,2544.52,1262.06,1352.0,1342.0,1228.0,1208.0,1376.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,Oman,149.9,108.91,508.27,207.29,328.4,166.35000000000002,357.73,1315.27,1236.5,343.82,186.95,132.84,174.93,217.04,259.16,301.25,343.36,385.46,427.56,469.67,511.78,584.6,678.09,878.76,819.54,666.91,693.47,550.9300000000001,408.41,609.61,3405.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,Pakistan,14930.0,16933.0,15737.0,14820.0,18548.0,23042.0,33345.0,50351.0,54431.0,60370.0,82472.0,34353.0,23742.16,23742.3,23742.46,23742.62,23742.76,23742.92,23743.08,23743.22,23743.38,23743.54,23743.68,23743.84,23743.84,23743.84,23743.84,23743.84,23743.84,23743.84,23743.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,Palestine,2526.86,2526.86,2526.86,2526.86,2526.86,2526.86,2526.86,2526.86,2526.86,2526.86,2526.86,2526.86,2526.86,2477.55,2475.08,2486.6099999999997,2581.56,2531.65,2696.28,2696.28,2696.28,2696.28,2696.28,2696.28,2696.28,2696.28,2696.28,2696.28,2696.28,2696.28,2696.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,Panama,6617.07,6617.07,6617.07,6617.07,6617.07,6617.07,6617.07,7479.07,7185.14,3107.4900000000002,2198.84,5578.26,4283.24,4896.78,5181.0,5354.27,5265.74,4479.6,4285.86,4092.12,3898.38,5556.96,4114.05,7431.87,4917.4400000000005,4880.3,4843.14,7210.0,4494.98,6270.37,7866.9400000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,Papua New Guinea,242.0,242.0,363.0,516.0,528.0,315.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,Paraguay,6760.0,6760.0,10110.0,11613.6,16467.2,21320.8,26174.4,46457.0,36302.0,15191.0,10493.0,31115.0,23505.98,25845.99,28185.969999999998,30525.95,32865.939999999995,35205.94,37545.93,39885.91,42225.89,44565.9,70336.48,73987.34,54200.63,56713.74,55696.0,58986.0,42243.28,102805.14,90895.95999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,Peru,2671.06,2671.06,2671.06,2671.06,2671.06,5670.06,6803.360000000001,7898.66,3824.98,3618.84,4514.34,6002.58,5786.64,5697.13,6256.66,7155.2300000000005,8476.27,5856.52,10017.38,9438.28,12451.34,12061.38,14577.27,14183.12,16549.1,17786.92,18965.78,20073.9,17235.14,21271.52,21261.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,Philippines,30308.6,30747.84,31016.269999999997,31661.37,32475.07,33517.89,33706.99,33693.9,33918.84,34945.66,34765.36,35019.54,35990.63,36661.26,36021.8,36607.95,37798.090000000004,38807.08,40151.450000000004,39951.57,42622.22,42359.07,43216.04,44748.23,44223.229999999996,46501.3,43264.26,42982.61,42700.97,49757.94,49757.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,Poland,10844.0,10844.0,14726.0,17650.0,18660.0,14272.0,19648.0,19002.0,17398.0,16932.0,17696.0,17710.0,20716.0,14368.0,17452.0,45903.0,49181.0,54559.0,59318.06,53388.09,56077.06,63077.05,64107.590000000004,64930.46,68328.67,69480.0,70636.0,72558.0,67493.0,69860.0,71057.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,Portugal,18714.0,27708.0,17983.0,26367.0,28211.0,34762.0,36611.0,25500.0,41613.0,44513.0,44097.0,45218.0,34904.0,34060.0,33884.0,32706.0,31404.0,47644.36,49089.89,39464.9,39455.36,40380.92,35572.14,29428.2,36841.57,25881.579999999998,25997.67,18023.57,23086.95,28566.97,28290.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,Puerto Rico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,Qatar,6.0,6.0,6.0,9.0,9.0,12.0,18.0,43.0,74.0,105.0,204.0,136.0,136.0,136.0,136.0,136.0,136.0,136.0,136.0,136.0,136.0,136.0,136.0,136.0,136.0,136.0,136.0,136.0,136.0,136.0,136.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,Republic of Korea,72783.0,79556.0,77128.0,75053.0,53941.0,51690.0,49240.0,49638.0,44206.0,51674.0,51368.0,56436.0,51688.0,49220.0,50646.0,49012.0,48152.0,48524.0,50736.0,45580.0,40862.0,38262.0,34876.0,37416.0,39576.0,38964.0,39596.0,40086.0,37432.0,33490.0,32556.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,Republic of Moldova,0.0,0.0,8624.0,7452.0,5107.09,5212.22,5317.31,5422.429999999999,5527.52,5632.650000000001,5737.74,5752.56,5212.88,5431.46,5830.8,4789.86,4932.74,5112.06,5849.26,4616.54,4932.26,4907.9,4632.44,4818.5,5000.8,5478.0,5962.0,6232.0,6698.9,6762.4,6709.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,Romania,50510.0,39796.0,30268.0,48504.0,43622.0,40226.0,34850.0,30698.0,27958.0,22560.0,18854.8,15742.2,15751.4,13856.2,13556.4,15131.4,13466.4,12628.0,14387.4,13097.4,14498.4,13165.8,12837.4,13895.8,13447.6,13216.08,12926.0,13430.0,10486.0,10904.0,10730.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,Russian Federation,0.0,0.0,51922.0,51922.0,51922.0,51922.0,51922.0,77883.0,54744.12,57566.22,60388.34,63210.46,66032.58,68854.68,71676.8,74498.91,77321.02,80143.13,82965.23999999999,85787.37000000001,88609.48,91431.6,94253.71,97075.83,99897.94,102720.06999999999,142114.0,159045.28,149343.12,154613.51,181069.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,Rwanda,471.0,321.0,291.0,254.8,315.6,376.4,437.2,747.0,471.0,304.0,441.0,144.0,212.68,422.04,478.62,668.76,866.1600000000001,1194.33,965.25,3562.7999999999997,2861.5499999999997,544.8,2768.83,5524.5,6182.73,7452.33,6081.08,4054.05,4054.05,4054.05,4054.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,Réunion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,Saint Kitts and Nevis,21.76,21.76,21.76,21.76,21.76,21.76,21.76,21.76,21.76,21.76,32.64,30.84,33.96,35.76,37.56,37.86,37.71,37.71,44.88,45.24,43.83,44.34,3.9800000000000004,2.8200000000000003,4.68,4.02,4.93,5.8,8.7,54.239999999999995,36.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,Saint Lucia,194.0,194.0,194.0,194.0,194.0,194.0,194.0,291.0,147.0,588.0,392.0,392.0,392.0,392.0,392.0,392.0,392.0,392.0,392.0,392.0,392.0,392.0,392.0,392.0,392.0,392.0,392.0,392.0,392.0,392.0,392.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,Saint Vincent and the Grenadines,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,Samoa,96.14,144.21,108.0,70.59,144.81,132.41,70.09,88.34,36.15,30.06,20.31,24.82,36.09,47.37,58.65,69.91000000000001,81.19,92.47,103.74,115.02,126.28999999999999,137.57,148.85000000000002,160.11,171.39000000000001,182.67,193.94,306.84000000000003,589.1,413.79999999999995,683.5799999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,Sao Tome and Principe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,Saudi Arabia,1988.0,1988.0,1988.0,1988.0,1988.0,1988.0,2949.0,7502.0,5366.73,5707.49,6048.22,6388.97,6729.73,7070.45,7411.2,7751.93,8092.6900000000005,12538.86,8755.44,9077.449999999999,9399.49,9721.5,10043.5,10825.0,12519.34,14213.69,15908.03,17602.38,19296.73,28788.670000000002,83513.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,Senegal,768.0,768.0,1149.0,1069.65,1638.9,1301.93,1229.99,1307.69,1346.1299999999999,941.76,1471.09,845.42,656.0,747.98,839.94,931.89,1023.87,1115.83,1207.81,1299.76,1391.72,1483.7,2359.21,2165.4900000000002,1791.69,2124.46,2424.19,744.5600000000001,957.55,957.55,2691.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,Serbia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,Serbia and Montenegro,0.0,0.0,5950.42,3643.72,3414.14,2949.32,2897.54,2728.44,2823.66,2675.64,2511.98,2658.36,2336.76,2057.96,2099.08,2099.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,Seychelles,30.869999999999997,27.18,25.73,92.25,98.48,106.99,104.11,72.87,56.2,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,Sierra Leone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,Singapore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,Slovakia,0.0,0.0,0.0,11022.099999999999,11895.5,16262.7,10799.2,9178.599999999999,9658.5,7743.700000000001,4318.5599999999995,4563.2699999999995,4846.62,4452.01,4620.31,4513.2699999999995,4632.67,4647.51,4359.7,4818.65,5502.62,4061.01,4475.37,4648.64,4934.71,4514.2,4393.0,4950.0,5126.0,5327.0,5202.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,Slovenia,0.0,0.0,2618.0,2224.0,1888.0,1974.0,1906.0,3735.0,3273.0,2269.0,4282.0,4138.0,2328.2,2722.0,3115.96,2767.76,2561.96,2310.46,2436.3,2325.74,2268.74,3343.84,3031.15,2732.83,3016.42,3115.3999999999996,3461.0,3253.0,3505.0,2903.0,2836.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,Solomon Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,Somalia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,South Africa,33164.0,33164.0,33164.0,33164.0,48571.0,52865.0,57110.0,63323.0,71384.0,76549.4,78306.0,53714.0,53714.0,53714.0,53714.0,53714.0,53714.0,53714.0,53714.0,53714.0,53714.0,53714.0,53714.0,53714.0,53714.0,53714.0,53714.0,53714.0,53714.0,53714.0,53714.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,South Sudan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,Spain,79124.0,78294.0,63678.0,58816.0,62488.0,55704.0,66472.0,68046.0,70140.0,67228.0,69194.0,71400.0,81454.0,83172.0,94890.0,82034.0,79534.0,78572.0,81438.0,70398.0,78086.0,160424.0,145823.0,162422.0,183031.0,176884.0,185449.0,182483.8,110446.36,129353.08,86673.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,Sri Lanka,4713.99,4227.45,6432.93,5259.6,5582.1,5206.5,4963.2300000000005,4866.2,4597.2300000000005,5300.73,5087.13,3410.1,3428.7799999999997,3447.46,3466.14,3484.82,5255.25,4319.4,3457.17,3511.08,4351.62,3870.9300000000003,3338.4,3705.93,2800.02,7619.76,5776.0,3922.76,6784.0,4579.29,7719.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,Sudan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7391.37,5331.36,5723.79,6116.22,9698.52,7111.12,16447.760000000002,12240.380000000001,8165.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,Sudan (former),3286.0,3286.0,4929.0,1452.0,3038.0,3889.0,4112.0,3664.0,1808.0,1170.0,798.0,1035.32,1538.66,2041.98,2545.32,4558.56,3782.49,3138.15,4030.2,7244.67,8562.93,5724.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,Suriname,651.0,621.0,395.0,376.0,357.0,507.0,426.0,417.0,302.66,327.34,528.0,546.16,1335.19,1651.54,1420.2,1582.46,1428.2,1570.99,1891.8700000000001,2205.32,1390.15,2350.81,1482.94,1239.54,1681.53,2519.83,1658.0,1740.9,2041.0,1444.41,1087.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,Sweden,6882.0,5481.0,4460.0,4360.0,5842.0,3644.0,4561.0,3068.0,3110.0,3204.0,5128.0,5329.0,4396.0,5098.0,2706.0,4264.0,4440.0,4314.0,4704.0,3870.0,3964.0,3562.0,3628.0,3240.0,3760.0,3672.4,3260.0,3050.0,2918.0,2956.2,3306.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,Switzerland,6598.0,5928.8,5866.4,5649.0,5599.0,5353.6,5118.6,4824.6,4585.099999999999,4468.2,4623.7,4580.0,4526.6,4365.5,4110.3,4103.8,4034.42,6079.4,6583.63,6491.37,6282.75,6742.43,6600.57,6741.16,6616.79,6445.5,6263.05,5929.34,6000.71,5712.320000000001,5659.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,Syrian Arab Republic,1717.24,1717.24,1717.24,1717.24,1717.24,1717.24,1717.24,3555.24,7903.28,7968.6,5629.5,6099.48,2844.48,2844.48,2844.48,2844.48,2844.48,2844.48,2844.48,2844.48,2844.48,2844.48,2844.48,2844.48,2844.48,2844.48,2844.48,2844.48,2844.48,2844.48,2844.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,Tajikistan,0.0,0.0,4560.0,6763.0,2139.0,162.0,2476.0,1502.6299999999999,1353.26,1203.87,1054.5,905.13,755.76,606.38,685.5,706.2,725.7,743.7,760.5,774.3000000000001,786.3000000000001,793.8,529.2,529.2,529.2,529.2,529.2,529.2,529.2,529.2,529.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,Thailand,37698.0,37698.0,37698.0,56282.0,61054.0,71743.0,65318.0,71453.0,57166.0,67665.0,60238.0,61259.34999999999,81850.65000000001,151395.0,262842.0,130651.0,122867.0,199253.0,195292.0,202569.0,205822.0,259924.0,209261.0,24403.0,65108.0,52335.33,61070.659999999996,68074.95999999999,69553.23000000001,56147.61,38013.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,Timor-Leste,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.18,6.9,2.46,2.0999999999999996,3.19,7.32,4.17,5.34,3.56,3.56,3.56,3.56,3.56,3.56,3.56,3.56,3.56,3.56,3.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,Togo,972.0,639.0,574.0,618.0,609.0,594.0,591.0,456.14,518.26,580.4,642.54,704.68,766.8,1092.01,1596.55,567.29,724.42,733.74,600.02,485.41,676.99,437.22,971.69,1064.9,2387.37,3317.7400000000002,3711.4,3789.0,4068.0,4275.0,2850.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
