Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Unit,Y1990,Y1990F,Y1991,Y1991F,Y1992,Y1992F,Y1993,Y1993F,Y1994,Y1994F,Y1995,Y1995F,Y1996,Y1996F,Y1997,Y1997F,Y1998,Y1998F,Y1999,Y1999F,Y2000,Y2000F,Y2001,Y2001F,Y2002,Y2002F,Y2003,Y2003F,Y2004,Y2004F,Y2005,Y2005F,Y2006,Y2006F,Y2007,Y2007F,Y2008,Y2008F,Y2009,Y2009F,Y2010,Y2010F,Y2011,Y2011F,Y2012,Y2012F,Y2013,Y2013F,Y2014,Y2014F,Y2015,Y2015F,Y2016,Y2016F,Y2017,Y2017F,Y2018,Y2018F,Y2019,Y2019F,Y2020,Y2020F
5100,'002,Africa,1320,Herbicides,5157,Agricultural Use,tonnes,13763.75,E,13566.19,E,12384.01,E,11870.38,E,12100.28,E,12870.82,E,13025.62,E,14282.69,E,14570.89,E,15920.7,E,15002.6,E,15335.06,E,16095.48,E,16907.6,E,17730.42,E,18390,E,20637.78,E,20550.01,E,21652.81,E,24797.69,E,27015.25,E,27563.14,E,28249.34,E,30172.81,E,29538,E,32995.08,E,33079.35,E,32354.08,E,35342.71,E,34302.75,E,34265.27,E
5100,'002,Africa,1331,Fungicides and Bactericides,5157,Agricultural Use,tonnes,21232.76,E,18050.74,E,14107.71,E,14015.37,E,14464.77,E,18245.46,E,17513.94,E,17966.95,E,16956.26,E,16793.05,E,19159.92,E,18796.56,E,19865.68,E,20397.76,E,21183.56,E,20528.83,E,23293.98,E,23181.23,E,24397.48,E,24965.59,E,27618.57,E,29200.82,E,31751.95,E,31169.14,E,32332.16,E,31218.76,E,31018.9,E,34204.16,E,35447.11,E,35636.84,E,35810.37,E
5100,'002,Africa,1352,Fungicides – Seed treatments,5157,Agricultural Use,tonnes,152,E,152,E,152,E,152,E,152,E,110,E,83,E,91.17,E,124.34,E,121.03,E,111.03,E,80.02,E,52.32,E,57.69,E,63.58,E,65.32,E,90.35,E,64.11,E,64.95,E,91.19,E,94.87,E,105.49,E,96.63,E,124.61,E,110.41,E,65.8,E,67.95,E,53.4,E,67.73,E,66.13,E,56.72,E
5100,'002,Africa,1353,Insecticides – Seed Treatments,5157,Agricultural Use,tonnes,69.12,E,69.12,E,69.12,E,69.12,E,69.12,E,69.12,E,69.12,E,69.38,E,73.72,E,80.09,E,73.65,E,84.36,E,101.51,E,108.69,E,121.03,E,118.31,E,127.09,E,121.35,E,146.25,E,221.92,E,272.75,E,454.84,E,407.8,E,352.44,E,346.01,E,261.76,E,209.37,E,190.65,E,225.37,E,222.71,E,222.5,E
5100,'002,Africa,1341,Plant Growth Regulators,5157,Agricultural Use,tonnes,2545.91,E,2551.47,E,2462.2,E,2294,E,2300.83,E,2475.66,E,2688.82,E,2729.7,E,2777.83,E,3010.94,E,3529.59,E,3514.66,E,3520.89,E,3555.25,E,3537.75,E,3650.64,E,4174.23,E,4289,E,6692.11,E,3752.37,E,2704.5,E,7440.49,E,8797.9,E,9011.46,E,7803.61,E,4777.1,E,5088.49,E,6342.95,E,6341.05,E,6322.98,E,6328.1,E
5100,'002,Africa,1345,Rodenticides,5157,Agricultural Use,tonnes,1741.3,E,1324.24,E,1378.22,E,1184.68,E,1242.38,E,1124.42,E,1668.61,E,1696.64,E,1711.22,E,1723.07,E,1737.73,E,1741.5,E,1740.36,E,1744.87,E,1790.44,E,776.72,E,1394.1,E,1181.27,E,1163,E,1150.99,E,1136.33,E,1314.6,E,1253.56,E,1182.53,E,1122.55,E,1057.24,E,995.65,E,930.78,E,1074.33,E,985.61,E,985.65,E
5100,'002,Africa,1351,Disinfectants,5157,Agricultural Use,tonnes,0,E,0,E,0,E,0,E,0,E,0,E,0,E,0,E,0.02,E,0.05,E,0.07,E,0.09,E,0.12,E,0.14,E,0.17,E,0.19,E,0.21,E,0.24,E,0.26,E,0.02,E,0.12,E,2.2,E,2.2,E,2.2,E,2.2,E,2.2,E,2.2,E,2.2,E,2.2,E,2.2,E,2.2,E
5100,'002,Africa,1355,Other Pesticides nes,5157,Agricultural Use,tonnes,2245.85,E,2407.11,E,1692.71,E,71.61,E,124.57,E,292.53,E,48.03,E,64.75,E,98.53,E,113.45,E,116.76,E,118.53,E,120.3,E,122.07,E,114.19,E,104.65,E,173.47,E,149.96,E,285.79,E,252.31,E,191.5,E,115.65,E,177.42,E,200.24,E,222.3,E,208.46,E,249.24,E,194.3,E,231.57,E,229.55,E,199.24,E
5101,'014,Eastern Africa,1357,Pesticides (total),5157,Agricultural Use,tonnes,11919.54,E,12825.19,E,9263.12,E,7915.66,E,8461.64,E,10163.17,E,12511.12,E,11756.55,E,10616.76,E,9791.83,E,9149.69,E,8800.47,E,9369.12,E,10116.73,E,10878.54,E,11615.32,E,13007.38,E,13337.09,E,13699.66,E,16064.82,E,16751.8,E,15541.96,E,16644.85,E,18583.32,E,18434.58,E,18955.78,E,18666.52,E,18517.24,E,18405.43,E,18466.33,E,18422.6,E
5101,'014,Eastern Africa,1309,Insecticides,5157,Agricultural Use,tonnes,3937.59,E,3687.51,E,2829.76,E,2733.25,E,2852.2,E,3244.02,E,3635.57,E,4198.39,E,3587.03,E,2941.97,E,2239.29,E,2313.28,E,2503.49,E,2371.79,E,2378.35,E,2628.52,E,3581.86,E,3571.04,E,3599.13,E,2978.49,E,3680.49,E,3367.15,E,3593.42,E,4159.96,E,4056.09,E,4152.64,E,4174.22,E,3947.64,E,3829.41,E,3845.78,E,3769.21,E
5101,'014,Eastern Africa,1316,Mineral Oils,5157,Agricultural Use,tonnes,58,E,59,E,34,E,270,E,240,E,204,E,178,E,16,E,2.25,E,3.83,E,7.65,E,10.35,E,13.05,E,15.75,E,18.45,E,21.52,E,24.6,E,27.68,E,30.75,E,33.83,E,36.9,E,39.98,E,43.05,E,51.07,E,42.77,E,42.77,E,42.77,E,42.77,E,42.77,E,42.77,E,42.77,E
5101,'014,Eastern Africa,1320,Herbicides,5157,Agricultural Use,tonnes,3203.17,E,3068.4,E,2410.7,E,2482.81,E,2479.11,E,2613.33,E,2730.72,E,2566.15,E,2548.86,E,2678.46,E,2961.18,E,3046.39,E,3273,E,3730.16,E,4139.44,E,4615.53,E,5061.85,E,5216.31,E,5388.76,E,7347.83,E,7265.12,E,7082.55,E,7256.89,E,8074.64,E,7815.55,E,7866.84,E,7916.87,E,7837.15,E,7849.99,E,7855.52,E,7783.66,E
5101,'014,Eastern Africa,1331,Fungicides and Bactericides,5157,Agricultural Use,tonnes,2510.36,E,3163.34,E,2239.91,E,2036.09,E,2493,E,3681.52,E,5018.04,E,4057.93,E,3582.24,E,3262.17,E,3014.34,E,2578.13,E,2784.23,E,3192.9,E,3579.73,E,3612.93,E,3586.97,E,3787.71,E,3861.9,E,4827.89,E,5039.98,E,4357.56,E,5061.79,E,5487.94,E,5747.21,E,6140.96,E,5792.79,E,5963.01,E,5930.99,E,5984.43,E,6084.47,E
5101,'014,Eastern Africa,1352,Fungicides – Seed treatments,5157,Agricultural Use,tonnes,0,E,0,E,0,E,0,E,0,E,0,E,0,E,0,E,29,E,52.54,E,73.01,E,40.24,E,4.9,E,8.57,E,10.97,E,14.09,E,26.04,E,6.16,E,6.91,E,7.29,E,11.43,E,20.86,E,11.99,E,10.52,E,5.81,E,5.27,E,4.27,E,4.76,E,5.61,E,5.95,E,5.63,E
5101,'014,Eastern Africa,1353,Insecticides – Seed Treatments,5157,Agricultural Use,tonnes,0,E,0,E,0,E,0,E,0,E,0,E,0,E,0,E,0.09,E,1.94,E,2.98,E,5.45,E,6.83,E,8.81,E,9.56,E,11,E,14.24,E,15.09,E,17.76,E,18.61,E,20.17,E,21.41,E,26.49,E,10.54,E,11.04,E,7.24,E,7.93,E,8.94,E,11.78,E,12.12,E,11.91,E
5101,'014,Eastern Africa,1341,Plant Growth Regulators,5157,Agricultural Use,tonnes,300.16,E,307.16,E,220.32,E,52.22,E,52.23,E,192.24,E,200.68,E,191.42,E,174.29,E,179.12,E,195.44,E,182.45,E,184.2,E,214.1,E,192.13,E,178.06,E,186.09,E,188.34,E,198.79,E,250.84,E,192.92,E,188.6,E,194.73,E,321.41,E,283.45,E,282.09,E,285.39,E,285.74,E,297.66,E,282.55,E,287.7,E
5101,'014,Eastern Africa,1345,Rodenticides,5157,Agricultural Use,tonnes,314.42,E,335.96,E,316.6,E,306.46,E,310.26,E,193.23,E,713.27,E,691.84,E,675.17,E,660.11,E,645.18,E,616.14,E,593.96,E,571.8,E,549.64,E,533.36,E,522.12,E,514.34,E,485.45,E,463.83,E,446.97,E,430.59,E,413.76,E,399.88,E,383.75,E,368.75,E,353.65,E,338.6,E,348.59,E,348.58,E,348.62,E
5101,'014,Eastern Africa,1351,Disinfectants,5157,Agricultural Use,tonnes,0,E,0,E,0,E,0,E,0,E,0,E,0,E,0,E,0.02,E,0.05,E,0.07,E,0.09,E,0.12,E,0.14,E,0.17,E,0.19,E,0.21,E,0.24,E,0.26,E,0.02,E,0.12,E,2.2,E,2.2,E,2.2,E,2.2,E,2.2,E,2.2,E,2.2,E,2.2,E,2.2,E,2.2,E
5101,'014,Eastern Africa,1355,Other Pesticides nes,5157,Agricultural Use,tonnes,1595.83,E,2203.83,E,1211.83,E,34.83,E,34.83,E,34.83,E,34.83,E,34.83,E,17.79,E,11.64,E,10.56,E,7.95,E,5.33,E,2.72,E,0.1,E,0.12,E,3.39,E,10.2,E,109.97,E,136.19,E,57.7,E,31.06,E,40.53,E,65.15,E,86.71,E,87.01,E,86.43,E,86.43,E,86.43,E,86.43,E,86.43,E
5102,'017,Middle Africa,1357,Pesticides (total),5157,Agricultural Use,tonnes,2386.5,E,1672.73,E,1947.35,E,1460.57,E,700.7,E,421.42,E,258.15,E,748.23,E,375.16,E,769.18,E,660.21,E,801.25,E,2309.83,E,2362.05,E,2641.82,E,2369.79,E,2867.7,E,2933.1,E,2706.92,E,2429.68,E,3580.43,E,4074.63,E,4116.48,E,4641.89,E,5585.29,E,5943.88,E,4936.86,E,7174.37,E,7427.34,E,7427.34,E,7427.34,E
5102,'017,Middle Africa,1309,Insecticides,5157,Agricultural Use,tonnes,436.84,E,231.91,E,267.83,E,308.91,E,107.61,E,237.71,E,92.04,E,149.76,E,169.02,E,198.35,E,193.68,E,221.01,E,467.76,E,475.73,E,521.36,E,476.19,E,557.47,E,567.82,E,530.13,E,484.13,E,672.38,E,753.61,E,760.49,E,846.81,E,1001.8,E,1060.71,E,895.27,E,1262.87,E,1304.43,E,1304.43,E,1304.43,E
5102,'017,Middle Africa,1316,Mineral Oils,5157,Agricultural Use,tonnes,1312.5,E,1312.5,E,1312.5,E,875,E,437.5,E,0,E,0,E,0,E,0,E,0,E,0,E,0,E,0,E,0,E,0,E,0,E,0,E,0,E,0,E,0,E,0,E,0,E,0,E,0,E,0,E,0,E,0,E,0,E,0,E,0,E,0,E
5102,'017,Middle Africa,1320,Herbicides,5157,Agricultural Use,tonnes,129.22,E,29.6,E,102.38,E,77.89,E,41,E,140.21,E,25.11,E,16.9,E,30.59,E,173.29,E,106.98,E,120.67,E,376.54,E,385.18,E,432.8,E,386.42,E,470.97,E,482.07,E,443.43,E,396.18,E,592.24,E,676.34,E,683.46,E,772.84,E,933.32,E,994.32,E,823.02,E,1203.63,E,1246.66,E,1246.66,E,1246.66,E
5102,'017,Middle Africa,1331,Fungicides and Bactericides,5157,Agricultural Use,tonnes,503.6,E,96.2,E,263,E,195.68,E,112.04,E,42.5,E,139.2,E,580.51,E,163.54,E,375.54,E,358.55,E,452.56,E,1440.06,E,1474.54,E,1659.32,E,1481.75,E,1808.84,E,1852.83,E,1705.08,E,1524.17,E,2280.21,E,2604.41,E,2631.85,E,2976.37,E,3594.97,E,3830.1,E,3169.79,E,4636.95,E,4802.82,E,4802.82,E,4802.82,E
5102,'017,Middle Africa,1352,Fungicides – Seed treatments,5157,Agricultural Use,tonnes,0,E,0,E,0,E,0,E,0,E,0,E,0,E,0,E,5,E,5,E,0,E,0,E,5.32,E,6,E,5.28,E,4.74,E,5.38,E,4.75,E,4.63,E,3.95,E,4.29,E,4.64,E,4.69,E,5.3,E,6.4,E,6.82,E,5.65,E,8.26,E,8.56,E,8.56,E,8.56,E
5102,'017,Middle Africa,1353,Insecticides – Seed Treatments,5157,Agricultural Use,tonnes,0,E,0,E,0,E,0,E,0,E,0,E,0,E,0,E,4,E,8,E,0,E,5,E,15.95,E,16.33,E,18.38,E,16.41,E,20.04,E,20.52,E,18.89,E,16.88,E,25.26,E,28.85,E,29.16,E,32.98,E,39.83,E,42.44,E,35.12,E,51.39,E,53.22,E,53.22,E,53.22,E
5102,'017,Middle Africa,1341,Plant Growth Regulators,5157,Agricultural Use,tonnes,1.16,E,0.73,E,0.29,E,0.19,E,0.1,E,0,E,0.8,E,0,E,1,E,8,E,0,E,0,E,0,E,0,E,0,E,0,E,0,E,0,E,0,E,0,E,0,E,0,E,0,E,0,E,0,E,0,E,0,E,0,E,0,E,0,E,0,E
5102,'017,Middle Africa,1345,Rodenticides,5157,Agricultural Use,tonnes,3.18,E,1.8,E,1.35,E,2.9,E,2.45,E,1,E,1,E,1.05,E,2,E,1,E,1,E,2,E,4.19,E,4.27,E,4.68,E,4.28,E,5.01,E,5.1,E,4.78,E,4.38,E,6.05,E,6.77,E,6.83,E,7.6,E,8.97,E,9.49,E,8.02,E,11.28,E,11.64,E,11.64,E,11.64,E
5103,'015,Northern Africa,1357,Pesticides (total),5157,Agricultural Use,tonnes,33676.22,E,30475.3,E,25565.22,E,22666.19,E,24060.95,E,27060.1,E,23581.5,E,23577.92,E,23714.05,E,24682.6,E,25384.37,E,26428.08,E,27280.14,E,28472.99,E,29858.96,E,28067.4,E,30264.61,E,29957.75,E,33274.9,E,31583.48,E,33238.12,E,41193.85,E,43933.3,E,42243.72,E,39113.04,E,33184.05,E,33480.73,E,35451.37,E,40602.71,E,39498.02,E,39498.02,E
5103,'015,Northern Africa,1309,Insecticides,5157,Agricultural Use,tonnes,12556.93,E,13440.72,E,12350.93,E,10673.97,E,11652.98,E,12918.28,E,12859.84,E,13197.55,E,13064.84,E,13599.81,E,14132.82,E,14922.53,E,15681.67,E,16495.17,E,17339.47,E,16882.64,E,14757.5,E,14349.09,E,13128.36,E,13429.7,E,13414.46,E,14703.72,E,14658.84,E,13806.52,E,12769.02,E,12738.77,E,12797.63,E,13350.32,E,14524.81,E,14517.42,E,14517.42,E
5103,'015,Northern Africa,1316,Mineral Oils,5157,Agricultural Use,tonnes,476,E,667,E,288,E,72,E,67.5,E,63,E,58.5,E,54,E,54.71,E,51.07,E,50.46,E,45.32,E,36.38,E,34.19,E,35.83,E,29.56,E,25.55,E,26.99,E,35.18,E,29.61,E,43.07,E,42.28,E,60.92,E,48.75,E,54.77,E,55.79,E,62.06,E,52.88,E,63.59,E,69.53,E,69.53,E
5103,'015,Northern Africa,1320,Herbicides,5157,Agricultural Use,tonnes,2661.36,E,2697.19,E,2093.92,E,1555.77,E,1785.33,E,2543.61,E,1894.93,E,2030.69,E,2056.02,E,2111.33,E,2132.43,E,2372.18,E,2576.72,E,2843.87,E,3146.5,E,3291.67,E,4771.99,E,4586.64,E,5432.56,E,6533.58,E,7599.73,E,7353.57,E,7185.2,E,7862.22,E,6853.67,E,5925.54,E,6211.8,E,5708.99,E,8430.17,E,7311.57,E,7311.57,E
5103,'015,Northern Africa,1331,Fungicides and Bactericides,5157,Agricultural Use,tonnes,14787.8,E,11361.2,E,8173.8,E,8338.2,E,8414.47,E,9226.13,E,6679.2,E,6149.87,E,6320.55,E,6662.52,E,6785.83,E,6773.7,E,6641.6,E,6722.82,E,6924.92,E,6329.84,E,8570.35,E,8465.66,E,9734.16,E,9521.24,E,11063.5,E,12867.78,E,14543.33,E,13056.33,E,13232.18,E,11387.85,E,11146.33,E,11878.31,E,12974.98,E,13086.61,E,13086.61,E
5103,'015,Northern Africa,1352,Fungicides – Seed treatments,5157,Agricultural Use,tonnes,0,E,0,E,0,E,0,E,0,E,0,E,0,E,0,E,0,E,0,E,0,E,1.17,E,2.33,E,3.5,E,4.66,E,5.83,E,8.3,E,10.17,E,10.98,E,38.21,E,37.59,E,37.59,E,38.8,E,30.28,E,21.77,E,13.25,E,4.74,E,3.19,E,7.26,E,5.32,E,5.32,E
5103,'015,Northern Africa,1353,Insecticides – Seed Treatments,5157,Agricultural Use,tonnes,69.12,E,69.12,E,69.12,E,69.12,E,69.12,E,69.12,E,69.12,E,69.12,E,69.12,E,69.12,E,69.12,E,72.33,E,75.55,E,78.76,E,81.98,E,85.19,E,87.26,E,79.34,E,101.55,E,181.52,E,217.51,E,393.27,E,340.34,E,295.77,E,251.21,E,206.65,E,162.09,E,127.03,E,154.16,E,154.16,E,154.16,E
5103,'015,Northern Africa,1341,Plant Growth Regulators,5157,Agricultural Use,tonnes,1063.34,E,1062.34,E,1061.34,E,1060.34,E,1067.25,E,1067.17,E,1067.09,E,1065,E,1063.25,E,1061.5,E,1059.75,E,1062.55,E,1065.35,E,1068.14,E,1070.94,E,1181.08,E,1419.05,E,1818.46,E,4206.15,E,1210.12,E,221.88,E,4960.28,E,6314.68,E,6408.9,E,5241.62,E,2216.33,E,2502.23,E,3778.47,E,3763.83,E,3760.23,E,3760.23,E
5103,'015,Northern Africa,1345,Rodenticides,5157,Agricultural Use,tonnes,1416.15,E,978.94,E,1051.72,E,864.51,E,919.04,E,919.58,E,944.11,E,990.65,E,1018.08,E,1043.09,E,1069.79,E,1094.14,E,1116.38,E,1142.38,E,1170.49,E,177.43,E,540.45,E,537.25,E,541.8,E,555.34,E,556.23,E,751.2,E,707.03,E,650.78,E,604.63,E,555.7,E,509.69,E,465.62,E,597.73,E,509.02,E,509.02,E
5103,'015,Northern Africa,1355,Other Pesticides nes,5157,Agricultural Use,tonnes,645.53,E,198.79,E,476.39,E,32.29,E,85.25,E,253.21,E,8.71,E,21.04,E,67.47,E,84.16,E,84.16,E,84.16,E,84.16,E,84.16,E,84.16,E,84.16,E,84.16,E,84.16,E,84.16,E,84.16,E,84.16,E,84.16,E,84.16,E,84.16,E,84.16,E,84.16,E,84.16,E,86.56,E,86.18,E,84.16,E,84.16,E
5104,'018,Southern Africa,1357,Pesticides (total),5157,Agricultural Use,tonnes,16641.3,E,16640.3,E,16647.3,E,16655.3,E,16655.3,E,18098.3,E,19581.3,E,21669.3,E,24377.3,E,26172.1,E,26930.3,E,26930.3,E,26930.3,E,26930.3,E,26930.3,E,26930.53,E,26935.25,E,26965.27,E,26967.44,E,27007.7,E,27010.07,E,27105.27,E,27201.84,E,26992.32,E,26995.74,E,26999.16,E,27002.58,E,27006,E,27007.23,E,27008.47,E,26948.9,E
5104,'018,Southern Africa,1309,Insecticides,5157,Agricultural Use,tonnes,4305.05,E,4304.05,E,4305.05,E,4307.05,E,4307.05,E,4126.05,E,4586.05,E,3591.05,E,6333.05,E,7232.05,E,6180.05,E,6180.05,E,6180.05,E,6180.05,E,6180.05,E,6180.03,E,6181.79,E,6207.62,E,6201.37,E,6224.88,E,6212.33,E,6280.22,E,6351.05,E,6229.75,E,6236.31,E,6242.88,E,6249.44,E,6256,E,6256,E,6256,E,6195.2,E
5104,'018,Southern Africa,1320,Herbicides,5157,Agricultural Use,tonnes,7630,E,7631,E,7637,E,7638,E,7638,E,7410,E,7958,E,9457,E,9689,E,10679,E,9489,E,9489,E,9489,E,9489,E,9489,E,9489,E,9491.94,E,9496.43,E,9499.61,E,9511.21,E,9521.66,E,9548.66,E,9573.4,E,9499.57,E,9496.93,E,9494.28,E,9491.64,E,9489,E,9489,E,9489,E,9489,E
5104,'018,Southern Africa,1331,Fungicides and Bactericides,5157,Agricultural Use,tonnes,3370,E,3369,E,3369,E,3371,E,3371,E,5230,E,5528,E,7053,E,6725,E,6439,E,8947,E,8947,E,8947,E,8947,E,8947,E,8947,E,8947,E,8947.16,E,8947,E,8947.48,E,8953.23,E,8951.21,E,8954.89,E,8948.8,E,8948.35,E,8947.9,E,8947.45,E,8947,E,8948.23,E,8949.47,E,8950.7,E
5104,'018,Southern Africa,1352,Fungicides – Seed treatments,5157,Agricultural Use,tonnes,152,E,152,E,152,E,152,E,152,E,110,E,83,E,91,E,90,E,62.8,E,37,E,37,E,37,E,37,E,37,E,37,E,37,E,37,E,37,E,37,E,37,E,37,E,37,E,37,E,37,E,37,E,37,E,37,E,37,E,37,E,37,E
5104,'018,Southern Africa,1341,Plant Growth Regulators,5157,Agricultural Use,tonnes,1179.25,E,1179.25,E,1178.25,E,1179.25,E,1179.25,E,1214.25,E,1418.25,E,1469.25,E,1532.25,E,1751.25,E,2269.25,E,2269.25,E,2269.25,E,2269.25,E,2269.25,E,2269.5,E,2269.52,E,2269.06,E,2274.46,E,2279.13,E,2277.85,E,2280.18,E,2277.5,E,2269.2,E,2269.15,E,2269.1,E,2269.05,E,2269,E,2269,E,2269,E,2269,E
5104,'018,Southern Africa,1345,Rodenticides,5157,Agricultural Use,tonnes,5,E,5,E,6,E,8,E,8,E,8,E,8,E,8,E,8,E,8,E,8,E,8,E,8,E,8,E,8,E,8,E,8,E,8,E,8,E,8,E,8,E,8,E,8,E,8,E,8,E,8,E,8,E,8,E,8,E,8,E,8,E
5105,'011,Western Africa,1357,Pesticides (total),5157,Agricultural Use,tonnes,1320.7,E,1109.68,E,1005.08,E,922.8,E,1216.79,E,1196.78,E,2631.49,E,1721.66,E,1686.97,E,1611.44,E,1769.58,E,1563,E,1626.78,E,1815.24,E,2958.97,E,2329.89,E,4326.13,E,2464.24,E,2625.97,E,2578.27,E,4181.73,E,5585.22,E,6957.72,E,8039.53,E,8900.9,E,12675.86,E,13217.11,E,12925.12,E,13228.12,E,13366.32,E,13461.02,E
5105,'011,Western Africa,1309,Insecticides,5157,Agricultural Use,tonnes,1109.66,E,898.64,E,793.04,E,722.19,E,975.57,E,956.7,E,2054.42,E,1363.63,E,1242.5,E,1235.68,E,1358.85,E,1159.44,E,1136.48,E,1229.63,E,2252.72,E,1458.28,E,2379.26,E,1367.92,E,1344.91,E,1248.54,E,1665.63,E,2113.44,E,2646.02,E,3142.48,E,3391.54,E,2878.77,E,2371.13,E,1888.35,E,1916.76,E,1960.77,E,1988.26,E
5105,'011,Western Africa,1316,Mineral Oils,5157,Agricultural Use,tonnes,1,E,1,E,1,E,1,E,1,E,2,E,2,E,2,E,4,E,2,E,0,E,0.33,E,0.63,E,0.92,E,1.22,E,1.52,E,1.82,E,2.11,E,2.41,E,2.71,E,3.01,E,3.3,E,3.6,E,0,E,0,E,0,E,0.12,E,0.75,E,1,E,1,E,1,E
5105,'011,Western Africa,1320,Herbicides,5157,Agricultural Use,tonnes,140,E,140,E,140,E,115.9,E,156.83,E,163.67,E,416.86,E,211.96,E,246.41,E,278.63,E,313.01,E,306.82,E,380.22,E,459.4,E,522.68,E,607.39,E,841.03,E,768.56,E,888.46,E,1008.88,E,2036.5,E,2902.01,E,3550.39,E,3963.54,E,4438.54,E,8714.09,E,8636.02,E,8115.31,E,8326.89,E,8400,E,8434.37,E
5105,'011,Western Africa,1331,Fungicides and Bactericides,5157,Agricultural Use,tonnes,61,E,61,E,62,E,74.41,E,74.27,E,65.31,E,149.5,E,125.64,E,164.93,E,53.83,E,54.2,E,45.17,E,52.78,E,60.5,E,72.59,E,157.32,E,380.82,E,127.88,E,149.35,E,144.81,E,281.66,E,419.87,E,560.08,E,699.7,E,809.45,E,911.95,E,1962.55,E,2778.9,E,2790.09,E,2813.52,E,2885.78,E
5105,'011,Western Africa,1352,Fungicides – Seed treatments,5157,Agricultural Use,tonnes,0,E,0,E,0,E,0,E,0,E,0,E,0,E,0.17,E,0.34,E,0.68,E,1.03,E,1.61,E,2.76,E,2.61,E,5.67,E,3.66,E,13.63,E,6.03,E,5.43,E,4.75,E,4.56,E,5.41,E,4.15,E,41.51,E,39.43,E,3.46,E,16.3,E,0.19,E,9.3,E,9.3,E,0.21,E
5105,'011,Western Africa,1353,Insecticides – Seed Treatments,5157,Agricultural Use,tonnes,0,E,0,E,0,E,0,E,0,E,0,E,0,E,0.26,E,0.51,E,1.03,E,1.55,E,1.58,E,3.18,E,4.79,E,11.12,E,5.71,E,5.55,E,6.4,E,8.06,E,4.9,E,9.81,E,11.31,E,11.81,E,13.15,E,43.92,E,5.44,E,4.23,E,3.29,E,6.21,E,3.21,E,3.21,E
5105,'011,Western Africa,1341,Plant Growth Regulators,5157,Agricultural Use,tonnes,2,E,2,E,2,E,2,E,2,E,2,E,2,E,4.02,E,7.04,E,11.06,E,5.15,E,0.42,E,2.09,E,3.76,E,5.43,E,22,E,299.57,E,13.14,E,12.71,E,12.28,E,11.85,E,11.42,E,10.99,E,11.95,E,9.39,E,9.58,E,31.83,E,9.74,E,10.55,E,11.19,E,11.17,E
5105,'011,Western Africa,1345,Rodenticides,5157,Agricultural Use,tonnes,2.54,E,2.54,E,2.54,E,2.81,E,2.62,E,2.61,E,2.22,E,5.1,E,7.97,E,10.87,E,13.76,E,21.23,E,17.83,E,18.43,E,57.63,E,53.65,E,318.53,E,116.58,E,122.98,E,119.45,E,119.09,E,118.03,E,117.95,E,116.28,E,117.21,E,115.3,E,116.28,E,107.28,E,108.36,E,108.36,E,108.36,E
5105,'011,Western Africa,1355,Other Pesticides nes,5157,Agricultural Use,tonnes,4.49,E,4.49,E,4.49,E,4.49,E,4.49,E,4.49,E,4.49,E,8.88,E,13.27,E,17.65,E,22.04,E,26.42,E,30.81,E,35.19,E,29.92,E,20.37,E,85.92,E,55.61,E,91.66,E,31.96,E,49.63,E,0.42,E,52.73,E,50.93,E,51.43,E,37.29,E,78.65,E,21.31,E,58.96,E,58.96,E,28.65,E
5200,'019,Americas,1357,Pesticides (total),5157,Agricultural Use,tonnes,613025.75,E,604015.14,E,630831.13,E,633245.18,E,684644.82,E,708232.53,E,749401.66,E,793372.03,E,836786.51,E,867349.14,E,891623.55,E,895096.87,E,883013.08,E,971638.69,E,1047649.77,E,1070068,E,1064804.49,E,1204623,E,1184781.36,E,1116602.3,E,1277937.87,E,1273235.71,E,1294515.99,E,1325897.2,E,1331491.24,E,1333097.56,E,1319936.51,E,1342342.34,E,1311742.94,E,1359395.07,E,1357984.35,E
5200,'019,Americas,1309,Insecticides,5157,Agricultural Use,tonnes,136146.45,E,140494.29,E,143983.79,E,145040.75,E,157436.37,E,165864.08,E,179475.73,E,175810.72,E,157634,E,168895.42,E,174478.73,E,150934.46,E,157867.54,E,157246.87,E,190876.71,E,188410.28,E,170553.49,E,195437.04,E,186165.38,E,169538.33,E,191068.85,E,184504.56,E,174121.21,E,193979.68,E,196906.72,E,188515.87,E,173258.08,E,174836.1,E,174348.91,E,178511.73,E,171260.92,E
5200,'019,Americas,1316,Mineral Oils,5157,Agricultural Use,tonnes,66603.34,E,56621.61,E,65048.19,E,64905.02,E,67191.66,E,72071.66,E,63927.37,E,75319.97,E,90216.51,E,103412.98,E,87960.49,E,84111.83,E,84358.5,E,88755.6,E,85773.59,E,80324.47,E,76953.45,E,75285.31,E,68583.24,E,61950.23,E,61436.24,E,60899.22,E,60812.59,E,61616.34,E,60010.47,E,61317.14,E,61945.14,E,63067.6,E,63508.16,E,63131.38,E,61151.92,E
5200,'019,Americas,1320,Herbicides,5157,Agricultural Use,tonnes,303787.55,E,301406.19,E,311059.91,E,305363.82,E,342268.71,E,347689.99,E,380477.59,E,401808.7,E,417075.19,E,423034.06,E,450517.2,E,490435.09,E,482768.37,E,547768.99,E,558716.11,E,588344.42,E,620352.96,E,717465.53,E,734266.88,E,684737.23,E,794630.13,E,796954.16,E,847980.58,E,855441.68,E,852849.46,E,825153.04,E,851355.34,E,872363.18,E,840398.6,E,875770.22,E,902276,E
